Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697923566,7,POST,/api/v0/user/adventures,1.000000,0.000000,70,71,230,240,240,260,260,260,260,260,260,17,0,70,133.18408341215485,60.64191699260846,320.2382499584928,61.0
1697923566,7,,Aggregated,1.000000,0.000000,70,71,230,240,240,260,260,260,260,260,260,17,0,70,133.18408341215485,60.64191699260846,320.2382499584928,61.0
1697923567,7,POST,/api/v0/user/adventures,1.300000,0.000000,70,71,230,240,250,260,260,260,260,260,260,20,0,70,131.76585214969236,60.27391698444262,320.2382499584928,61.0
1697923567,7,,Aggregated,1.300000,0.000000,70,71,230,240,250,260,260,260,260,260,260,20,0,70,131.76585214969236,60.27391698444262,320.2382499584928,61.0
1697923568,8,POST,/api/v0/user/adventures,1.500000,0.000000,69,70,230,240,250,260,260,260,260,260,260,21,0,70,128.76295637882626,60.27391698444262,320.2382499584928,61.0
1697923568,8,,Aggregated,1.500000,0.000000,69,70,230,240,250,260,260,260,260,260,260,21,0,70,128.76295637882626,60.27391698444262,320.2382499584928,61.0
1697923569,8,POST,/api/v0/user/adventures,1.600000,0.000000,68,70,230,240,240,250,250,250,250,250,250,24,0,69,127.67993924596037,60.126875003334135,320.2382499584928,61.0
1697923569,8,,Aggregated,1.600000,0.000000,68,70,230,240,240,250,250,250,250,250,250,24,0,69,127.67993924596037,60.126875003334135,320.2382499584928,61.0
1697923570,9,POST,/api/v0/user/adventures,1.700000,0.000000,66,69,70,72,240,240,250,250,250,250,250,27,0,68,120.83285807036899,60.126875003334135,320.2382499584928,61.0
1697923570,9,,Aggregated,1.700000,0.000000,66,69,70,72,240,240,250,250,250,250,250,27,0,68,120.83285807036899,60.126875003334135,320.2382499584928,61.0
1697923571,9,POST,/api/v0/user/adventures,1.900000,0.000000,68,70,72,230,240,250,350,350,350,350,350,31,0,68,122.81638173942244,60.126875003334135,345.1202920405194,61.0
1697923571,9,,Aggregated,1.900000,0.000000,68,70,72,230,240,250,350,350,350,350,350,31,0,68,122.81638173942244,60.126875003334135,345.1202920405194,61.0
1697923572,10,POST,/api/v0/user/adventures,2.100000,0.000000,68,70,71,72,240,250,350,350,350,350,350,34,0,68,117.39971202640685,60.126875003334135,345.1202920405194,61.0
1697923572,10,,Aggregated,2.100000,0.000000,68,70,71,72,240,250,350,350,350,350,350,34,0,68,117.39971202640685,60.126875003334135,345.1202920405194,61.0
1697923573,10,POST,/api/v0/user/adventures,2.200000,0.000000,66,69,71,230,250,250,350,350,350,350,350,35,0,68,121.19632859581283,60.126875003334135,345.1202920405194,61.0
1697923573,10,,Aggregated,2.200000,0.000000,66,69,71,230,250,250,350,350,350,350,350,35,0,68,121.19632859581283,60.126875003334135,345.1202920405194,61.0
1697923574,11,POST,/api/v0/user/adventures,2.300000,0.000000,65,68,69,71,250,250,350,350,350,350,350,39,0,66,115.36348612459663,60.126875003334135,345.1202920405194,61.0
1697923574,11,,Aggregated,2.300000,0.000000,65,68,69,71,250,250,350,350,350,350,350,39,0,66,115.36348612459663,60.126875003334135,345.1202920405194,61.0
1697923575,11,POST,/api/v0/user/adventures,2.400000,0.000000,65,68,71,72,250,250,350,350,350,350,350,44,0,66,113.51256912960459,57.39474995061755,345.1202920405194,61.0
1697923575,11,,Aggregated,2.400000,0.000000,65,68,71,72,250,250,350,350,350,350,350,44,0,66,113.51256912960459,57.39474995061755,345.1202920405194,61.0
1697923576,12,POST,/api/v0/user/adventures,2.500000,0.000000,65,68,69,71,240,250,350,350,350,350,350,49,0,66,108.54697958518732,57.39474995061755,345.1202920405194,61.0
1697923576,12,,Aggregated,2.500000,0.000000,65,68,69,71,240,250,350,350,350,350,350,49,0,66,108.54697958518732,57.39474995061755,345.1202920405194,61.0
1697923577,12,POST,/api/v0/user/adventures,2.700000,0.000000,65,66,68,71,240,250,350,350,350,350,350,54,0,65,107.67956403045294,57.13383300462738,345.1202920405194,61.0
1697923577,12,,Aggregated,2.700000,0.000000,65,66,68,71,240,250,350,350,350,350,350,54,0,65,107.67956403045294,57.13383300462738,345.1202920405194,61.0
1697923578,13,POST,/api/v0/user/adventures,2.800000,0.000000,64,66,68,68,240,250,350,350,350,350,350,58,0,65,104.6042521494232,57.13383300462738,345.1202920405194,61.0
1697923578,13,,Aggregated,2.800000,0.000000,64,66,68,68,240,250,350,350,350,350,350,58,0,65,104.6042521494232,57.13383300462738,345.1202920405194,61.0
1697923579,13,POST,/api/v0/user/adventures,3.100000,0.000000,64,66,68,68,250,250,350,350,350,350,350,62,0,65,104.99767405957344,57.13383300462738,345.1202920405194,61.0
1697923579,13,,Aggregated,3.100000,0.000000,64,66,68,68,250,250,350,350,350,350,350,62,0,65,104.99767405957344,57.13383300462738,345.1202920405194,61.0
1697923580,14,POST,/api/v0/user/adventures,3.400000,0.000000,64,66,68,70,250,250,350,350,350,350,350,68,0,64,101.31485170260181,57.13383300462738,345.1202920405194,61.0
1697923580,14,,Aggregated,3.400000,0.000000,64,66,68,70,250,250,350,350,350,350,350,68,0,64,101.31485170260181,57.13383300462738,345.1202920405194,61.0
1697923581,14,POST,/api/v0/user/adventures,3.700000,0.000000,64,65,68,69,240,250,320,320,320,320,320,73,0,65,102.38279509421898,57.13383300462738,345.1202920405194,61.0
1697923581,14,,Aggregated,3.700000,0.000000,64,65,68,69,240,250,320,320,320,320,320,73,0,65,102.38279509421898,57.13383300462738,345.1202920405194,61.0
1697923582,15,POST,/api/v0/user/adventures,3.700000,0.000000,64,65,68,69,240,250,320,320,320,320,320,77,0,64,100.25903084330479,57.13383300462738,345.1202920405194,61.0
1697923582,15,,Aggregated,3.700000,0.000000,64,65,68,69,240,250,320,320,320,320,320,77,0,64,100.25903084330479,57.13383300462738,345.1202920405194,61.0
1697923583,15,POST,/api/v0/user/adventures,4.000000,0.000000,64,66,68,70,240,250,320,320,320,320,320,84,0,64,99.92587103486238,57.13383300462738,345.1202920405194,61.0
1697923583,15,,Aggregated,4.000000,0.000000,64,66,68,70,240,250,320,320,320,320,320,84,0,64,99.92587103486238,57.13383300462738,345.1202920405194,61.0
1697923584,16,POST,/api/v0/user/adventures,4.300000,0.000000,64,66,68,70,240,250,320,320,320,320,320,89,0,64,97.77433053770866,57.13383300462738,345.1202920405194,61.0
1697923584,16,,Aggregated,4.300000,0.000000,64,66,68,70,240,250,320,320,320,320,320,89,0,64,97.77433053770866,57.13383300462738,345.1202920405194,61.0
1697923585,16,POST,/api/v0/user/adventures,4.300000,0.000000,64,65,68,69,240,250,320,320,320,320,320,93,0,64,98.18169983762306,57.13383300462738,345.1202920405194,61.0
1697923585,16,,Aggregated,4.300000,0.000000,64,65,68,69,240,250,320,320,320,320,320,93,0,64,98.18169983762306,57.13383300462738,345.1202920405194,61.0
1697923586,17,POST,/api/v0/user/adventures,4.900000,0.000000,63,65,68,69,240,250,320,320,320,320,320,96,0,64,97.07916713462812,57.13383300462738,345.1202920405194,61.0
1697923586,17,,Aggregated,4.900000,0.000000,63,65,68,69,240,250,320,320,320,320,320,96,0,64,97.07916713462812,57.13383300462738,345.1202920405194,61.0
1697923587,17,POST,/api/v0/user/adventures,4.900000,0.000000,64,65,68,70,240,250,320,320,320,320,320,104,0,64,96.61468954660589,57.13383300462738,345.1202920405194,61.0
1697923587,17,,Aggregated,4.900000,0.000000,64,65,68,70,240,250,320,320,320,320,320,104,0,64,96.61468954660589,57.13383300462738,345.1202920405194,61.0
1697923588,18,POST,/api/v0/user/adventures,4.900000,0.000000,64,65,69,70,240,250,320,320,320,320,320,107,0,64,95.97082363352371,57.13383300462738,345.1202920405194,61.0
1697923588,18,,Aggregated,4.900000,0.000000,64,65,69,70,240,250,320,320,320,320,320,107,0,64,95.97082363352371,57.13383300462738,345.1202920405194,61.0
1697923589,18,POST,/api/v0/user/adventures,4.800000,0.000000,64,65,69,70,240,250,320,320,320,320,320,111,0,64,96.36456910615183,57.13383300462738,345.1202920405194,61.0
1697923589,18,,Aggregated,4.800000,0.000000,64,65,69,70,240,250,320,320,320,320,320,111,0,64,96.36456910615183,57.13383300462738,345.1202920405194,61.0
1697923590,19,POST,/api/v0/user/adventures,5.000000,0.000000,63,65,69,70,98,250,290,320,320,320,320,120,0,64,93.87761530573091,56.839499971829355,345.1202920405194,61.0
1697923590,19,,Aggregated,5.000000,0.000000,63,65,69,70,98,250,290,320,320,320,320,120,0,64,93.87761530573091,56.839499971829355,345.1202920405194,61.0
1697923591,19,POST,/api/v0/user/adventures,4.800000,0.000000,63,65,66,69,98,240,250,290,290,290,290,125,0,64,94.07385202078149,56.26849998952821,345.1202920405194,61.0
1697923591,19,,Aggregated,4.800000,0.000000,63,65,66,69,98,240,250,290,290,290,290,125,0,64,94.07385202078149,56.26849998952821,345.1202920405194,61.0
1697923592,20,POST,/api/v0/user/adventures,4.900000,0.000000,63,65,66,70,98,240,250,290,290,290,290,132,0,64,92.6380280954728,56.26849998952821,345.1202920405194,61.0
1697923592,20,,Aggregated,4.900000,0.000000,63,65,66,70,98,240,250,290,290,290,290,132,0,64,92.6380280954728,56.26849998952821,345.1202920405194,61.0
1697923593,20,POST,/api/v0/user/adventures,5.200000,0.000000,64,65,66,69,98,240,240,290,290,290,290,138,0,64,92.74694717116317,56.26849998952821,345.1202920405194,61.0
1697923593,20,,Aggregated,5.200000,0.000000,64,65,66,69,98,240,240,290,290,290,290,138,0,64,92.74694717116317,56.26849998952821,345.1202920405194,61.0
1697923594,21,POST,/api/v0/user/adventures,5.200000,0.000000,64,65,68,70,98,240,240,290,290,290,290,142,0,64,92.11964730720993,56.26849998952821,345.1202920405194,61.0
1697923594,21,,Aggregated,5.200000,0.000000,64,65,68,70,98,240,240,290,290,290,290,142,0,64,92.11964730720993,56.26849998952821,345.1202920405194,61.0
1697923595,21,POST,/api/v0/user/adventures,5.500000,0.000000,63,65,68,70,98,240,240,290,290,290,290,152,0,64,91.31042324818401,56.26849998952821,345.1202920405194,61.0
1697923595,21,,Aggregated,5.500000,0.000000,63,65,68,70,98,240,240,290,290,290,290,152,0,64,91.31042324818401,56.26849998952821,345.1202920405194,61.0
1697923596,22,POST,/api/v0/user/adventures,5.400000,0.000000,63,65,68,70,98,240,240,290,290,290,290,157,0,64,90.51585218210698,56.26849998952821,345.1202920405194,61.0
1697923596,22,,Aggregated,5.400000,0.000000,63,65,68,70,98,240,240,290,290,290,290,157,0,64,90.51585218210698,56.26849998952821,345.1202920405194,61.0
1697923597,22,POST,/api/v0/user/adventures,5.400000,0.000000,63,65,66,69,90,240,240,260,260,260,260,170,0,64,89.47431275634753,56.26849998952821,345.1202920405194,61.0
1697923597,22,,Aggregated,5.400000,0.000000,63,65,66,69,90,240,240,260,260,260,260,170,0,64,89.47431275634753,56.26849998952821,345.1202920405194,61.0
1697923598,23,POST,/api/v0/user/adventures,6.000000,0.000000,63,65,68,70,89,240,240,260,260,260,260,178,0,64,88.64959434598286,56.26849998952821,345.1202920405194,61.0
1697923598,23,,Aggregated,6.000000,0.000000,63,65,68,70,89,240,240,260,260,260,260,178,0,64,88.64959434598286,56.26849998952821,345.1202920405194,61.0
1697923599,23,POST,/api/v0/user/adventures,6.200000,0.000000,63,65,68,70,89,240,250,260,260,260,260,184,0,64,88.85280617687386,56.26849998952821,345.1202920405194,61.0
1697923599,23,,Aggregated,6.200000,0.000000,63,65,68,70,89,240,250,260,260,260,260,184,0,64,88.85280617687386,56.26849998952821,345.1202920405194,61.0
1697923600,24,POST,/api/v0/user/adventures,6.700000,0.000000,63,65,68,71,90,240,250,260,260,260,260,190,0,64,88.03486208167956,56.26849998952821,345.1202920405194,61.0
1697923600,24,,Aggregated,6.700000,0.000000,63,65,68,71,90,240,250,260,260,260,260,190,0,64,88.03486208167956,56.26849998952821,345.1202920405194,61.0
1697923601,24,POST,/api/v0/user/adventures,7.200000,0.000000,63,65,67,70,89,240,250,260,260,260,260,200,0,64,87.66865731304279,56.26849998952821,345.1202920405194,61.0
1697923601,24,,Aggregated,7.200000,0.000000,63,65,67,70,89,240,250,260,260,260,260,200,0,64,87.66865731304279,56.26849998952821,345.1202920405194,61.0
1697923602,25,POST,/api/v0/user/adventures,7.400000,0.000000,63,65,67,69,84,240,250,260,260,260,260,206,0,63,86.91654775548247,56.26849998952821,345.1202920405194,61.0
1697923602,25,,Aggregated,7.400000,0.000000,63,65,67,69,84,240,250,260,260,260,260,206,0,63,86.91654775548247,56.26849998952821,345.1202920405194,61.0
1697923603,25,POST,/api/v0/user/adventures,7.000000,0.000000,63,64,65,68,84,250,260,320,320,320,320,215,0,63,87.07378064011505,56.26849998952821,345.1202920405194,61.0
1697923603,25,,Aggregated,7.000000,0.000000,63,64,65,68,84,250,260,320,320,320,320,215,0,63,87.07378064011505,56.26849998952821,345.1202920405194,61.0
1697923604,26,POST,/api/v0/user/adventures,7.400000,0.000000,62,63,64,65,80,230,260,320,320,320,320,224,0,63,86.01704521710677,56.023959012236446,345.1202920405194,61.0
1697923604,26,,Aggregated,7.400000,0.000000,62,63,64,65,80,230,260,320,320,320,320,224,0,63,86.01704521710677,56.023959012236446,345.1202920405194,61.0
1697923605,26,POST,/api/v0/user/adventures,7.500000,0.000000,63,64,65,67,84,250,260,320,320,320,320,229,0,63,86.35749837854372,56.023959012236446,345.1202920405194,61.0
1697923605,26,,Aggregated,7.500000,0.000000,63,64,65,67,84,250,260,320,320,320,320,229,0,63,86.35749837854372,56.023959012236446,345.1202920405194,61.0
1697923607,27,POST,/api/v0/user/adventures,7.900000,0.000000,62,64,65,68,80,250,250,320,320,320,320,238,0,63,85.43460925516649,56.023959012236446,345.1202920405194,61.0
1697923607,27,,Aggregated,7.900000,0.000000,62,64,65,68,80,250,250,320,320,320,320,238,0,63,85.43460925516649,56.023959012236446,345.1202920405194,61.0
1697923608,27,POST,/api/v0/user/adventures,8.100000,0.000000,62,63,64,65,69,250,250,320,320,320,320,250,0,63,85.0201610152144,56.023959012236446,345.1202920405194,61.0
1697923608,27,,Aggregated,8.100000,0.000000,62,63,64,65,69,250,250,320,320,320,320,250,0,63,85.0201610152144,56.023959012236446,345.1202920405194,61.0
1697923609,28,POST,/api/v0/user/adventures,7.600000,0.000000,62,63,64,65,69,240,250,320,320,320,320,258,0,63,84.43164342947578,56.023959012236446,345.1202920405194,61.0
1697923609,28,,Aggregated,7.600000,0.000000,62,63,64,65,69,240,250,320,320,320,320,258,0,63,84.43164342947578,56.023959012236446,345.1202920405194,61.0
1697923610,28,POST,/api/v0/user/adventures,7.900000,0.000000,62,64,65,67,69,250,250,320,320,320,320,269,0,63,84.27860797729107,56.023959012236446,345.1202920405194,61.0
1697923610,28,,Aggregated,7.900000,0.000000,62,64,65,67,69,250,250,320,320,320,320,269,0,63,84.27860797729107,56.023959012236446,345.1202920405194,61.0
1697923611,29,POST,/api/v0/user/adventures,7.900000,0.000000,62,64,65,66,69,240,250,320,320,320,320,278,0,63,83.53682435197226,56.023959012236446,345.1202920405194,61.0
1697923611,29,,Aggregated,7.900000,0.000000,62,64,65,66,69,240,250,320,320,320,320,278,0,63,83.53682435197226,56.023959012236446,345.1202920405194,61.0
1697923612,29,POST,/api/v0/user/adventures,7.900000,0.000000,62,64,65,66,68,250,250,320,320,320,320,285,0,63,83.69307017827963,56.023959012236446,345.1202920405194,61.0
1697923612,29,,Aggregated,7.900000,0.000000,62,64,65,66,68,250,250,320,320,320,320,285,0,63,83.69307017827963,56.023959012236446,345.1202920405194,61.0
1697923613,30,POST,/api/v0/user/adventures,8.400000,0.000000,63,64,65,66,68,240,250,250,250,250,250,292,0,63,83.27683205445207,56.023959012236446,345.1202920405194,61.0
1697923613,30,,Aggregated,8.400000,0.000000,63,64,65,66,68,240,250,250,250,250,250,292,0,63,83.27683205445207,56.023959012236446,345.1202920405194,61.0
1697923614,30,POST,/api/v0/user/adventures,8.500000,0.000000,63,65,66,66,69,250,250,250,250,250,250,303,0,63,83.13301843537245,56.023959012236446,345.1202920405194,61.0
1697923614,30,,Aggregated,8.500000,0.000000,63,65,66,66,69,250,250,250,250,250,250,303,0,63,83.13301843537245,56.023959012236446,345.1202920405194,61.0
1697923615,31,POST,/api/v0/user/adventures,8.500000,0.000000,63,65,66,67,69,91,250,250,250,250,250,313,0,63,82.62982735776316,56.023959012236446,345.1202920405194,61.0
1697923615,31,,Aggregated,8.500000,0.000000,63,65,66,67,69,91,250,250,250,250,250,313,0,63,82.62982735776316,56.023959012236446,345.1202920405194,61.0
1697923616,31,POST,/api/v0/user/adventures,8.500000,0.000000,63,65,66,66,79,240,250,250,250,250,250,325,0,63,82.46458706159432,56.023959012236446,345.1202920405194,61.0
1697923616,31,,Aggregated,8.500000,0.000000,63,65,66,66,79,240,250,250,250,250,250,325,0,63,82.46458706159432,56.023959012236446,345.1202920405194,61.0
1697923617,32,POST,/api/v0/user/adventures,8.500000,0.000000,63,65,66,67,79,91,250,250,250,250,250,335,0,63,81.97373471052539,56.023959012236446,345.1202920405194,61.0
1697923617,32,,Aggregated,8.500000,0.000000,63,65,66,67,79,91,250,250,250,250,250,335,0,63,81.97373471052539,56.023959012236446,345.1202920405194,61.0
1697923618,32,POST,/api/v0/user/adventures,8.900000,0.000000,63,65,66,68,79,240,250,250,250,250,250,342,0,63,82.15675525141238,56.023959012236446,345.1202920405194,61.0
1697923618,32,,Aggregated,8.900000,0.000000,63,65,66,68,79,240,250,250,250,250,250,342,0,63,82.15675525141238,56.023959012236446,345.1202920405194,61.0
1697923619,33,POST,/api/v0/user/adventures,9.700000,0.000000,63,64,66,66,79,91,250,250,250,250,250,352,0,63,81.58768739188169,55.895333003718406,345.1202920405194,61.0
1697923619,33,,Aggregated,9.700000,0.000000,63,64,66,66,79,91,250,250,250,250,250,352,0,63,81.58768739188169,55.895333003718406,345.1202920405194,61.0
1697923620,33,POST,/api/v0/user/adventures,9.200000,0.000000,63,65,66,67,79,240,250,290,290,290,290,366,0,63,81.48386465262143,55.895333003718406,345.1202920405194,61.0
1697923620,33,,Aggregated,9.200000,0.000000,63,65,66,67,79,240,250,290,290,290,290,366,0,63,81.48386465262143,55.895333003718406,345.1202920405194,61.0
1697923621,34,POST,/api/v0/user/adventures,9.300000,0.000000,63,65,66,67,79,91,250,290,290,290,290,374,0,63,81.08563247565704,55.895333003718406,345.1202920405194,61.0
1697923621,34,,Aggregated,9.300000,0.000000,63,65,66,67,79,91,250,290,290,290,290,374,0,63,81.08563247565704,55.895333003718406,345.1202920405194,61.0
1697923622,34,POST,/api/v0/user/adventures,9.300000,0.000000,63,65,66,67,79,240,250,290,290,290,290,382,0,63,81.197774884625,55.895333003718406,345.1202920405194,61.0
1697923622,34,,Aggregated,9.300000,0.000000,63,65,66,67,79,240,250,290,290,290,290,382,0,63,81.197774884625,55.895333003718406,345.1202920405194,61.0
1697923623,35,POST,/api/v0/user/adventures,9.600000,0.000000,63,64,66,66,70,91,250,290,290,290,290,393,0,63,80.68835773504085,55.895333003718406,345.1202920405194,61.0
1697923623,35,,Aggregated,9.600000,0.000000,63,64,66,66,70,91,250,290,290,290,290,393,0,63,80.68835773504085,55.895333003718406,345.1202920405194,61.0
1697923624,35,POST,/api/v0/user/adventures,9.700000,0.000000,63,64,66,66,69,240,250,290,290,290,290,410,0,63,80.37635905088902,55.25004101218656,345.1202920405194,61.0
1697923624,35,,Aggregated,9.700000,0.000000,63,64,66,66,69,240,250,290,290,290,290,410,0,63,80.37635905088902,55.25004101218656,345.1202920405194,61.0
1697923625,36,POST,/api/v0/user/adventures,9.700000,0.000000,63,64,66,66,69,91,250,290,290,290,290,419,0,63,80.05482956074147,55.25004101218656,345.1202920405194,61.0
1697923625,36,,Aggregated,9.700000,0.000000,63,64,66,66,69,91,250,290,290,290,290,419,0,63,80.05482956074147,55.25004101218656,345.1202920405194,61.0
1697923626,36,POST,/api/v0/user/adventures,10.000000,0.000000,62,65,66,66,69,240,250,290,290,290,290,429,0,63,80.05788336122096,55.25004101218656,345.1202920405194,61.0
1697923626,36,,Aggregated,10.000000,0.000000,62,65,66,66,69,240,250,290,290,290,290,429,0,63,80.05788336122096,55.25004101218656,345.1202920405194,61.0
1697923627,37,POST,/api/v0/user/adventures,10.600000,0.000000,62,64,66,66,69,86,250,290,290,290,290,442,0,63,79.59823520331037,55.25004101218656,345.1202920405194,61.0
1697923627,37,,Aggregated,10.600000,0.000000,62,64,66,66,69,86,250,290,290,290,290,442,0,63,79.59823520331037,55.25004101218656,345.1202920405194,61.0
1697923628,37,POST,/api/v0/user/adventures,10.600000,0.000000,62,64,66,66,71,86,250,250,290,290,290,457,0,63,79.46407913966043,55.25004101218656,345.1202920405194,61.0
1697923628,37,,Aggregated,10.600000,0.000000,62,64,66,66,71,86,250,250,290,290,290,457,0,63,79.46407913966043,55.25004101218656,345.1202920405194,61.0
1697923629,38,POST,/api/v0/user/adventures,10.500000,0.000000,63,64,66,66,71,83,250,250,250,250,250,468,0,63,79.18273495287838,55.25004101218656,345.1202920405194,61.0
1697923629,38,,Aggregated,10.500000,0.000000,63,64,66,66,71,83,250,250,250,250,250,468,0,63,79.18273495287838,55.25004101218656,345.1202920405194,61.0
1697923630,38,POST,/api/v0/user/adventures,11.500000,0.000000,63,64,66,66,78,86,250,250,250,250,250,479,0,63,79.1820160919919,55.25004101218656,345.1202920405194,61.0
1697923630,38,,Aggregated,11.500000,0.000000,63,64,66,66,78,86,250,250,250,250,250,479,0,63,79.1820160919919,55.25004101218656,345.1202920405194,61.0
1697923631,39,POST,/api/v0/user/adventures,11.700000,0.000000,63,64,65,66,80,86,250,250,250,250,250,488,0,63,78.9661419038283,55.25004101218656,345.1202920405194,61.0
1697923631,39,,Aggregated,11.700000,0.000000,63,64,65,66,80,86,250,250,250,250,250,488,0,63,78.9661419038283,55.25004101218656,345.1202920405194,61.0
1697923632,39,POST,/api/v0/user/adventures,11.700000,0.000000,62,64,65,66,78,88,250,250,250,250,250,506,0,63,78.69934881259705,55.25004101218656,345.1202920405194,61.0
1697923632,39,,Aggregated,11.700000,0.000000,62,64,65,66,78,88,250,250,250,250,250,506,0,63,78.69934881259705,55.25004101218656,345.1202920405194,61.0
1697923633,40,POST,/api/v0/user/adventures,11.400000,0.000000,62,63,64,66,78,86,250,250,250,250,250,518,0,63,78.28121782463893,55.25004101218656,345.1202920405194,61.0
1697923633,40,,Aggregated,11.400000,0.000000,62,63,64,66,78,86,250,250,250,250,250,518,0,63,78.28121782463893,55.25004101218656,345.1202920405194,61.0
1697923634,40,POST,/api/v0/user/adventures,12.400000,0.000000,62,63,64,65,71,88,250,250,250,250,250,531,0,63,78.23514979154665,55.25004101218656,345.1202920405194,61.0
1697923634,40,,Aggregated,12.400000,0.000000,62,63,64,65,71,88,250,250,250,250,250,531,0,63,78.23514979154665,55.25004101218656,345.1202920405194,61.0
1697923635,41,POST,/api/v0/user/adventures,12.500000,0.000000,62,63,64,65,71,86,250,250,250,250,250,547,0,63,77.76541353837149,55.25004101218656,345.1202920405194,61.0
1697923635,41,,Aggregated,12.500000,0.000000,62,63,64,65,71,86,250,250,250,250,250,547,0,63,77.76541353837149,55.25004101218656,345.1202920405194,61.0
1697923636,41,POST,/api/v0/user/adventures,11.900000,0.000000,62,63,64,65,68,88,250,250,280,280,280,560,0,63,77.77917730418267,55.25004101218656,345.1202920405194,61.0
1697923636,41,,Aggregated,11.900000,0.000000,62,63,64,65,68,88,250,250,280,280,280,560,0,63,77.77917730418267,55.25004101218656,345.1202920405194,61.0
